Bell Bay,nem_27,TAS1,retired,BELLBAY2,gas_steam,120.0
Bell Bay Three,nem_25,TAS1,operating,BBTHREE3,gas_ocgt,35.0
Bell Bay Three,nem_25,TAS1,operating,BBTHREE2,gas_ocgt,35.0
Bell Bay Three,nem_25,TAS1,operating,BBTHREE1,gas_ocgt,35.0
Bell Bay Three,nem_25,TAS1,operating,TVPP104,gas_ocgt,58.0
Bell Bay Three,nem_517,TAS1,operating,TVPP104,gas_ocgt,58.0
Bell Bay Three,nem_517,TAS1,operating,BBTHREE2,gas_ocgt,35.0
Bell Bay Three,nem_517,TAS1,operating,BBTHREE1,gas_ocgt,35.0
Bell Bay Three,nem_517,TAS1,operating,BBTHREE3,gas_ocgt,35.0
Butlers Gorge,nem_48,TAS1,operating,BUTLERSG,hydro,15.0
Butlers Gorge,nem_518,TAS1,operating,BUTLERSG,hydro,14.4
Catagunya / Liapootah / Wayatinah,nem_519,TAS1,operating,LI_WY_CA,hydro,
Catagunya / Liapootah / Wayatinah,nem_519,TAS1,operating,LI_WY_CA,hydro,
Catagunya / Liapootah / Wayatinah,nem_519,TAS1,operating,LI_WY_CA,hydro,
Catagunya / Liapootah / Wayatinah,nem_519,TAS1,operating,LI_WY_CA,hydro,173.7
Catagunya / Liapootah / Wayatinah,nem_519,TAS1,operating,LI_WY_CA,hydro,
Catagunya/Liapootah/Wayatinah,nem_162,TAS1,operating,CATAGUN1,distillate,24.0
Catagunya/Liapootah/Wayatinah,nem_162,TAS1,operating,LI_WY_CA,hydro,173.0
Cattle Hill,nem_79,TAS1,committed,CTHLWF1,wind,148.0
Cattle Hill,nem_659,TAS1,operating,CTHLWF1,wind,148.0
Cethana,nem_56,TAS1,operating,CETHANA,hydro,85.0
Cethana,nem_520,TAS1,operating,CETHANA,hydro,85.0
Cluny,nem_66,TAS1,operating,CLUNY,hydro,19.0
Cluny,nem_521,TAS1,operating,CLUNY,hydro,19.0
Devils Gate,nem_88,TAS1,operating,DEVILS_G,hydro,60.0
Devils Gate,nem_522,TAS1,operating,DEVILS_G,hydro,60.0
Fisher,nem_102,TAS1,operating,FISHER,hydro,43.0
Fisher,nem_523,TAS1,operating,FISHER,hydro,43.2
George Town,nem_106,TAS1,retired,GEORGTN1,distillate,30.0
Glenorchy,nem_710,TAS1,operating,,bioenergy_biogas,3.38
Gordon,nem_112,TAS1,operating,GOVILLB1,hydro,25.0
Gordon,nem_112,TAS1,operating,GORDON,hydro,432.0
Gordon,nem_524,TAS1,operating,GORDON,hydro,432.0
Granville Harbour,nem_114,TAS1,committed,GRANWF1,wind,111.0
Granville Harbour,nem_498,TAS1,operating,GRANWF1,wind,110.0
Hobart,nem_712,TAS1,operating,,bioenergy_biogas,1.0
John Butters,nem_142,TAS1,operating,JBUTTERS,hydro,144.0
John Butters,nem_525,TAS1,operating,JBUTTERS,hydro,144.0
Lake Echo,nem_166,TAS1,operating,LK_ECHO,hydro,32.0
Lake Echo,nem_526,TAS1,operating,LK_ECHO,hydro,32.4
Lake Margaret,nem_720,TAS1,operating,,hydro,8.4
Lemonthyme / Wilmot,nem_527,TAS1,operating,LEM_WIL,hydro,81.6
Lemonthyme / Wilmot,nem_527,TAS1,operating,LEM_WIL,hydro,
Lemonthyme/Wilmot,nem_157,TAS1,operating,LEM_WIL,hydro,82.0
Lower Lake Margaret,nem_725,TAS1,operating,,hydro,3.2
Mackintosh,nem_177,TAS1,operating,MACKNTSH,hydro,80.0
Mackintosh,nem_528,TAS1,operating,MACKNTSH,hydro,79.9
Meadowbank,nem_183,TAS1,operating,MEADOWBK,hydro,40.0
Meadowbank,nem_183,TAS1,operating,MEADOWB2,distillate,24.0
Meadowbank,nem_529,TAS1,operating,MEADOWBK,hydro,40.0
Midlands,nem_185,TAS1,operating,MIDLDPS1,hydro,6.0
Midlands,nem_648,TAS1,operating,,hydro,6.078
Musselroe,nem_201,TAS1,operating,MUSSELR1,wind,168.0
Musselroe,nem_530,TAS1,operating,MUSSELR1,wind,168.0
Paloona,nem_219,TAS1,operating,PALOONA,hydro,33.0
Paloona,nem_531,TAS1,operating,PALOONA,hydro,28.0
Poatina,nem_229,TAS1,operating,POAT110,hydro,100.0
Poatina,nem_229,TAS1,operating,PO110NL1,hydro,25.0
Poatina,nem_230,TAS1,operating,POAT220,hydro,200.0
Poatina,nem_532,TAS1,operating,POAT110,hydro,100.0
Poatina,nem_532,TAS1,operating,POAT220,hydro,200.0
Port Latta,nem_225,TAS1,retired,PORTLAT1,distillate,11.0
Que River,nem_232,TAS1,retired,QUERIVE1,distillate,24.0
Reece,nem_235,TAS1,operating,REECE2,hydro,116.0
Reece,nem_235,TAS1,operating,REECE1,hydro,116.0
Reece,nem_533,TAS1,operating,REECE2,hydro,115.6
Reece,nem_533,TAS1,operating,REECE1,hydro,115.6
Remount,nem_236,TAS1,operating,REMOUNT,bioenergy_biogas,2.0
Remount,nem_558,TAS1,operating,REMOUNT,bioenergy_biogas,2.0
Repulse,nem_237,TAS1,operating,REPULSE,hydro,28.0
Repulse,nem_534,TAS1,operating,REPULSE,hydro,28.0
Rowallan,nem_240,TAS1,operating,ROWALLAN,hydro,11.0
Rowallan,nem_535,TAS1,operating,ROWALLAN,hydro,10.5
St Patrick'S College Launceston,nem_769,TAS1,operating,,solar_utility,0.2646
Tamar Valley,nem_297,TAS1,operating,TVCC201,gas_ccgt,208.6
Tamar Valley Combined Cycle,nem_536,TAS1,operating,TVCC201,gas_ccgt,
Tamar Valley Combined Cycle,nem_536,TAS1,operating,TVCC201,gas_ccgt,208.6
Tarraleah,nem_280,TAS1,operating,TARRALEA,hydro,90.0
Tarraleah,nem_537,TAS1,operating,TARRALEA,hydro,90.0
Tods Corner,nem_796,TAS1,operating,,hydro,1.2
Trevallyn,nem_294,TAS1,operating,TREVALLN,hydro,93.0
Trevallyn,nem_538,TAS1,operating,TREVALLN,hydro,
Trevallyn,nem_538,TAS1,operating,TREVALLN,hydro,93.0
Tribute,nem_295,TAS1,operating,TRIBUTE,hydro,83.0
Tribute,nem_295,TAS1,operating,TRIBNL1,hydro,25.0
Tribute,nem_539,TAS1,operating,TRIBUTE,hydro,82.8
Tungatinah,nem_296,TAS1,operating,TUNGATIN,hydro,125.0
Tungatinah,nem_540,TAS1,operating,TUNGATIN,hydro,125.0
Woolnorth,nem_324,TAS1,operating,WOOLNTH1,wind,140.0
Woolnorth Studland Bay / Bluff Point,nem_541,TAS1,operating,WOOLNTH1,wind,
Woolnorth Studland Bay / Bluff Point,nem_541,TAS1,operating,WOOLNTH1,wind,140.0
Aeroten Leongatha,nem_667,VIC1,operating,,solar_utility,0.1996
Angelsea,nem_8,VIC1,retired,APS,coal_brown,165.0
Ararat,nem_9,VIC1,operating,ARWF1,wind,241.59
Ararat,nem_396,VIC1,operating,ARWF1,wind,
Ararat,nem_396,VIC1,operating,ARWF1,wind,
Ararat,nem_396,VIC1,operating,ARWF1,wind,241.59
Bairnsdale,nem_87,VIC1,operating,BDL01,gas_ocgt,46.0
Bairnsdale,nem_87,VIC1,operating,BDL02,gas_ocgt,46.0
Bairnsdale,nem_350,VIC1,operating,BDL02,gas_ocgt,47.0
Bairnsdale,nem_350,VIC1,operating,BDL01,gas_ocgt,47.0
Bald Hills,nem_31,VIC1,operating,BALDHWF1,wind,59.0
Bald Hills,nem_390,VIC1,operating,BALDHWF1,wind,106.6
Ballarat,nem_13,VIC1,operating,BALBL1,battery_charging,30.0
Ballarat,nem_13,VIC1,operating,BALBG1,battery_discharging,30.0
Ballarat,nem_672,VIC1,operating,,bioenergy_biogas,0.789
Ballarat Base Hospital,nem_472,VIC1,operating,BBASEHOS,distillate,
Ballarat Base Hospital,nem_472,VIC1,operating,BBASEHOS,gas_wcmg,3.0
Ballarat Energy,nem_479,VIC1,operating,BALBG1,battery_discharging,30.0
Ballarat Hospital,nem_23,VIC1,operating,BBASEHOS,distillate,1.0
Banimboola,nem_16,VIC1,operating,BAPS,hydro,12.0
Banimboola,nem_353,VIC1,operating,BAPS,hydro,12.85
Banimboola,nem_353,VIC1,operating,BAPS,hydro,
Bannerton,nem_15,VIC1,operating,BANN1,solar_utility,50.0
Bannerton,nem_391,VIC1,operating,BANN1,solar_utility,100.0
Bayswood Timber Hallam,nem_674,VIC1,operating,,solar_utility,0.1502
Beaconhills College Berwick,nem_675,VIC1,operating,,solar_utility,0.2002
Bendigo,nem_678,VIC1,operating,,bioenergy_biogas,0.5
Berwick,nem_28,VIC1,operating,BERWICK,bioenergy_biogas,7.0
Berwick,nem_453,VIC1,operating,,bioenergy_biogas,7.2
Bogong/Mackay,nem_182,VIC1,operating,MCKAY2,hydro,53.0
Bogong/Mackay,nem_182,VIC1,operating,MCKAY1,hydro,53.0
Bogong/Mackay,nem_354,VIC1,operating,MCKAY1,hydro,300.0
Bogong/Mackay,nem_354,VIC1,operating,MCKAY1,hydro,
Boronia,nem_684,VIC1,operating,,hydro,0.11
Bridgewater,nem_685,VIC1,operating,,solar_utility,1.3
Broadmeadows,nem_42,VIC1,operating,BROADMDW,bioenergy_biogas,5.0
Broadmeadows Landfill,nem_463,VIC1,operating,BROADMDW,bioenergy_biogas,5.0
Brooklyn,nem_44,VIC1,operating,BROOKLYN,bioenergy_biogas,3.0
Brooklyn U13,nem_464,VIC1,operating,BROOKLYN,bioenergy_biogas,2.83
Brooklyn U13,nem_464,VIC1,operating,BROOKLYN,bioenergy_biogas,
Brooklyn U13,nem_464,VIC1,operating,BROOKLYN,bioenergy_biogas,
Bulgana,nem_46,VIC1,operating,BULGANA1,wind,87.0
Bulgana,nem_407,VIC1,operating,BULGANA1,wind,182.0
Bulgana Green,nem_687,VIC1,committed,,battery_discharging,20.0
Bulgana Green,nem_687,VIC1,committed,,wind,204.4
Bunurong Bangholme,nem_688,VIC1,operating,,solar_utility,0.26
Cardinia Creek Minihydro,nem_689,VIC1,operating,,hydro,0.09
Carina West H2E,nem_690,VIC1,operating,,bioenergy_biomass,3.1
Cedar Meats Geelong,nem_691,VIC1,operating,,solar_utility,0.1998
Challicum Hills,nem_57,VIC1,operating,CHALLHWF,wind,52.0
Challicum Hills,nem_589,VIC1,operating,CHALLHWF,wind,52.5
Chepstowe,nem_59,VIC1,operating,CHPSTWF1,wind,6.0
Chepstowe,nem_351,VIC1,operating,CHPSTWF1,wind,6.15
Cherry Tree,nem_60,VIC1,operating,CHYTWF1,wind,57.0
Cherry Tree,nem_413,VIC1,committed,CHYTWF1,wind,57.6
Clayton,nem_62,VIC1,operating,CLAYTON,bioenergy_biogas,11.0
Clayton Landfill,nem_465,VIC1,operating,CLAYTON,bioenergy_biogas,11.0
Clover,nem_65,VIC1,operating,CLOVER,hydro,29.0
Clover,nem_357,VIC1,operating,CLOVER,hydro,29.0
Codrington,nem_67,VIC1,operating,CODRNGTON,wind,18.0
Codrington,nem_477,VIC1,operating,CODRNGTON,wind,18.2
Cohuna,nem_696,VIC1,committed,,solar_utility,31.103
Coonoer Bridge,nem_54,VIC1,operating,CBWF1,wind,19.8
Coonooer Bridge,nem_422,VIC1,operating,CBWF1,wind,19.8
Corio,nem_74,VIC1,operating,CORIO1,bioenergy_biogas,1.0
Corio Landfill,nem_466,VIC1,operating,CORIO1,bioenergy_biogas,1.0
Crowlands,nem_77,VIC1,commissioning,CROWLWF1,wind,79.0
Crowlands,nem_591,VIC1,operating,CROWLWF1,wind,79.95
Dartmouth,nem_83,VIC1,operating,DARTM1,hydro,150.0
Dartmouth,nem_359,VIC1,operating,DARTM1,hydro,185.0
Dundonnell,nem_90,VIC1,operating,DUNDWF2,wind,46.0
Dundonnell,nem_90,VIC1,operating,DUNDWF3,wind,121.0
Dundonnell,nem_90,VIC1,operating,DUNDWF1,wind,168.0
Dundonnell,nem_442,VIC1,operating,DUNDWF3,wind,121.0
Dundonnell,nem_442,VIC1,committed,DUNDWF1,wind,168.0
Dundonnell,nem_442,VIC1,operating,DUNDWF2,wind,46.0
Eildon,nem_94,VIC1,operating,EILDON2,hydro,60.0
Eildon,nem_94,VIC1,operating,EILDON1,hydro,60.0
Eildon,nem_95,VIC1,operating,EILDON3,hydro,5.0
Eildon,nem_360,VIC1,operating,EILDON2,hydro,
Eildon,nem_360,VIC1,operating,EILDON3,hydro,4.5
Eildon,nem_360,VIC1,operating,EILDON1,hydro,60.0
Eildon,nem_360,VIC1,operating,EILDON2,hydro,60.0
Eildon,nem_360,VIC1,operating,EILDON1,hydro,
Elaine,nem_96,VIC1,operating,ELAINWF1,wind,83.0
Elaine,nem_550,VIC1,committed,ELAINWF1,wind,83.6
Energy Brix,nem_98,VIC1,retired,MOR1,coal_brown,90.0
Energy Brix,nem_98,VIC1,retired,MOR2,coal_brown,30.0
Energy Brix,nem_98,VIC1,retired,MOR3,coal_brown,75.0
Flavorite Marketing,nem_706,VIC1,operating,,solar_utility,0.1494
Gannawarra,nem_104,VIC1,operating,GANNBL1,battery_charging,30.0
Gannawarra,nem_104,VIC1,operating,GANNBG1,battery_discharging,30.0
Gannawarra,nem_105,VIC1,operating,GANNSF1,solar_utility,25.0
Gannawarra,nem_495,VIC1,operating,GANNSF1,solar_utility,55.0
Gannawarra Energy,nem_480,VIC1,operating,GANNBG1,battery_discharging,30.875
Glenmaggie,nem_109,VIC1,operating,GLENMAG1,hydro,4.0
Glenmaggie,nem_593,VIC1,operating,GLENMAG1,hydro,3.8
Glenrowan West Sun,nem_711,VIC1,committed,,solar_utility,132.0
Hallam,nem_130,VIC1,operating,HLMSEW01,hydro,1.0
Hallam Road,nem_120,VIC1,operating,HALAMRD1,bioenergy_biogas,9.0
Hallam Road,nem_557,VIC1,operating,HALAMRD1,bioenergy_biogas,8.984
Hazelwood,nem_126,VIC1,retired,HWPS8,coal_brown,200.0
Hazelwood,nem_126,VIC1,retired,HWPS5,coal_brown,200.0
Hazelwood,nem_126,VIC1,retired,HWPS3,coal_brown,200.0
Hazelwood,nem_126,VIC1,retired,HWPS7,coal_brown,200.0
Hazelwood,nem_126,VIC1,retired,HWPS6,coal_brown,200.0
Hazelwood,nem_126,VIC1,retired,HWPS1,coal_brown,220.0
Hazelwood,nem_126,VIC1,retired,HWPS2,coal_brown,220.0
Hazelwood,nem_126,VIC1,retired,HWPS4,coal_brown,200.0
Hepburn,nem_127,VIC1,operating,HEPWIND1,wind,4.0
Hepburn Community,nem_568,VIC1,operating,HEPWIND1,wind,4.1
Hume,nem_137,VIC1,operating,HUMEV,hydro,29.0
Hume,nem_503,VIC1,operating,HUMEV,hydro,29.0
"Jeeralang ""A""",nem_443,VIC1,operating,JLA04,gas_ocgt,51.0
"Jeeralang ""A""",nem_443,VIC1,operating,JLA03,gas_ocgt,51.0
"Jeeralang ""A""",nem_443,VIC1,operating,JLA02,gas_ocgt,51.0
"Jeeralang ""A""",nem_443,VIC1,operating,JLA01,gas_ocgt,51.0
"Jeeralang ""B""",nem_444,VIC1,operating,JLB03,gas_ocgt,76.0
"Jeeralang ""B""",nem_444,VIC1,operating,JLB02,gas_ocgt,76.0
"Jeeralang ""B""",nem_444,VIC1,operating,JLB01,gas_ocgt,76.0
Jeeralang A,nem_143,VIC1,operating,JLA01,gas_ocgt,51.0
Jeeralang A,nem_143,VIC1,operating,JLA04,gas_ocgt,51.0
Jeeralang A,nem_143,VIC1,operating,JLA02,gas_ocgt,51.0
Jeeralang A,nem_143,VIC1,operating,JLA03,gas_ocgt,51.0
Jeeralang B,nem_144,VIC1,operating,JLB02,gas_ocgt,76.0
Jeeralang B,nem_144,VIC1,operating,JLB03,gas_ocgt,76.0
Jeeralang B,nem_144,VIC1,operating,JLB01,gas_ocgt,76.0
Jessica Way Truganina,nem_714,VIC1,operating,,solar_utility,0.365
Jindabyne Pump,nem_263,VIC1,operating,SNWYGJP2,pumps,70.0
Jl King & Co,nem_715,VIC1,operating,,solar_utility,0.15
Karadoc,nem_148,VIC1,operating,KARSF1,solar_utility,104.0
Karadoc,nem_544,VIC1,operating,KARSF1,solar_utility,104.0
Kiamal,nem_718,VIC1,committed,,solar_utility,199.95
Kiata,nem_150,VIC1,operating,KIATAWF1,wind,31.0
Kiata,nem_545,VIC1,operating,KIATAWF1,wind,31.05
Laverton North,nem_167,VIC1,operating,LNGS1,gas_ocgt,156.0
Laverton North,nem_167,VIC1,operating,LNGS2,gas_ocgt,156.0
Laverton North,nem_625,VIC1,operating,LNGS2,gas_ocgt,156.0
Laverton North,nem_625,VIC1,operating,LNGS1,gas_ocgt,156.0
Longford,nem_168,VIC1,operating,LONGFORD,gas_ocgt,44.0
Loy Yang A,nem_170,VIC1,operating,LYA4,coal_brown,560.0
Loy Yang A,nem_170,VIC1,operating,LYA3,coal_brown,560.0
Loy Yang A,nem_170,VIC1,operating,LYA1,coal_brown,560.0
Loy Yang A,nem_170,VIC1,operating,LYA2,coal_brown,530.0
Loy Yang A,nem_376,VIC1,operating,LYA4,coal_brown,560.0
Loy Yang A,nem_376,VIC1,operating,LYA2,coal_brown,530.0
Loy Yang A,nem_376,VIC1,operating,LYA1,coal_brown,560.0
Loy Yang A,nem_376,VIC1,operating,LYA3,coal_brown,560.0
Loy Yang B,nem_171,VIC1,operating,LOYYB2,coal_brown,500.0
Loy Yang B,nem_171,VIC1,operating,LOYYB1,coal_brown,500.0
Loy Yang B,nem_392,VIC1,operating,LOYYB1,coal_brown,500.0
Loy Yang B,nem_392,VIC1,operating,LOYYB2,coal_brown,500.0
Macarthur,nem_175,VIC1,operating,MACARTH1,wind,420.0
Macarthur,nem_364,VIC1,operating,MACARTH1,wind,420.0
Maroona,nem_179,VIC1,operating,MAROOWF1,wind,6.0
Maroona,nem_393,VIC1,operating,MAROOWF1,wind,6.8
Melbourne Regional Landfill,nem_552,VIC1,operating,,bioenergy_biogas,8.88
Midland Highway Orrvale,nem_730,VIC1,operating,,solar_utility,0.509
Moorabool,nem_733,VIC1,committed,,wind,312.0
Mornington Waste Disposal,nem_193,VIC1,operating,MORNW,bioenergy_biogas,1.0
Mornington Waste Disposal Facility,nem_481,VIC1,operating,MORNW,bioenergy_biogas,1.0
Mortlake,nem_194,VIC1,operating,MORTLK12,gas_ocgt,283.0
Mortlake,nem_194,VIC1,operating,MORTLK11,gas_ocgt,283.0
Mortlake,nem_579,VIC1,operating,MORTLK12,gas_ocgt,283.0
Mortlake,nem_579,VIC1,operating,MORTLK11,gas_ocgt,283.0
Mortons Lane,nem_189,VIC1,operating,MLWF1,wind,20.0
Mortons Lane,nem_565,VIC1,operating,MLWF1,wind,19.5
Mount Waverley,nem_737,VIC1,operating,,hydro,0.355
Mt Gellibrand,nem_197,VIC1,operating,MTGELWF1,wind,137.984
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,25.088
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,12.544
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,28.224
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,9.408
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,18.816
Mt Gellibrand,nem_567,VIC1,operating,MTGELWF1,wind,43.904
Mt Mercer,nem_198,VIC1,operating,MERCER01,wind,131.0
Mt Mercer,nem_569,VIC1,operating,MERCER01,wind,131.2
Murra Warra,nem_202,VIC1,commissioning,MUWAWF1,wind,231.0
Murra Warra,nem_650,VIC1,operating,MUWAWF1,wind,231.8
Murray,nem_200,VIC1,operating,MURRAY,hydro,1500.0
Murray,nem_627,VIC1,operating,MURRAY,hydro,
Murray,nem_627,VIC1,operating,MURRAY,hydro,1500.0
Newhaven College,nem_741,VIC1,operating,,solar_utility,0.2432
Newport,nem_206,VIC1,operating,NPS,gas_steam,500.0
Numurkah,nem_210,VIC1,operating,NUMURSF1,solar_utility,74.0
Numurkah,nem_575,VIC1,operating,NUMURSF2,solar_utility,38.0
Numurkah,nem_575,VIC1,operating,NUMURSF1,solar_utility,74.0
Oaklands Hill,nem_215,VIC1,operating,OAKLAND1,wind,67.0
Oaklands Hill,nem_367,VIC1,operating,OAKLAND1,wind,67.0
Portland,nem_227,VIC1,operating,PORTWF,wind,148.0
Portland,nem_389,VIC1,operating,,wind,450.0
Portland,nem_596,VIC1,operating,,wind,148.0
Rewaste Wollert,nem_754,VIC1,operating,,bioenergy_biogas,1.06
Rubicon,nem_244,VIC1,operating,RUBICON,hydro,13.0
Rubicon Mountain Streams Station,nem_369,VIC1,operating,RUBICON,hydro,9.4
Rubicon Mountain Streams Station,nem_369,VIC1,operating,RUBICON,hydro,0.3
Rubicon Mountain Streams Station,nem_369,VIC1,operating,RUBICON,hydro,2.7
Rubicon Mountain Streams Station,nem_369,VIC1,operating,RUBICON,hydro,0.8
SCS Shepparton,nem_759,VIC1,operating,,solar_utility,0.3
Sale Hospital,nem_758,VIC1,operating,,solar_utility,0.2636
Salt Creek,nem_246,VIC1,operating,SALTCRK1,wind,54.0
Salt Creek,nem_611,VIC1,operating,SALTCRK1,wind,54.0
Shamic Sheetmetal,nem_761,VIC1,operating,,solar_utility,0.3052
Shepparton,nem_250,VIC1,operating,SHEP1,bioenergy_biogas,1.0
Shepparton,nem_762,VIC1,operating,,bioenergy_biomass,0.78
Shepparton Facility,nem_437,VIC1,operating,SHEP1,bioenergy_biomass,1.1
Somerton,nem_4,VIC1,operating,AGLSOM,gas_ocgt,170.0
Somerton,nem_370,VIC1,operating,AGLSOM,gas_ocgt,170.0
South East Water Halllam,nem_601,VIC1,operating,HLMSEW01,hydro,0.25
Springvale,nem_273,VIC1,operating,SVALE1,bioenergy_biogas,5.0
Springvale Landfill,nem_467,VIC1,operating,SVALE1,bioenergy_biogas,4.2
Stockyard Hill,nem_772,VIC1,committed,,wind,531.93
Swan Hill Solar Farm,nem_776,VIC1,operating,,solar_utility,7.2
Swan Hill Solar Farm,nem_776,VIC1,operating,,solar_utility,7.2
Tatura Biomass,nem_282,VIC1,operating,TATURA01,bioenergy_biogas,1.0
Tatura Biomass Generator,nem_438,VIC1,operating,TATURA01,bioenergy_biomass,1.1
Timboon West,nem_289,VIC1,operating,TIMWEST,wind,7.0
Timboon West,nem_394,VIC1,operating,TIMWEST,wind,7.2
Todae Eltham,nem_788,VIC1,operating,,solar_utility,0.1842
Todae La Trobe University Bendigo,nem_782,VIC1,operating,,solar_utility,0.3498
Todae La Trobe University Wodonga,nem_783,VIC1,operating,,solar_utility,0.223
Todae Nillumbik,nem_784,VIC1,operating,,solar_utility,0.1245
Toora,nem_291,VIC1,operating,TOORAWF,wind,21.0
Toora,nem_652,VIC1,operating,TOORAWF,wind,21.0
Traralgon Network Support,nem_287,VIC1,operating,TGNSS1,gas_recip,10.0
University Of Melbourne Archives Brunswick,nem_798,VIC1,operating,,solar_utility,0.0916
University Of Melbourne Mccoy Carlton,nem_799,VIC1,operating,,solar_utility,0.0733
University Of Melbourne Performing Arts Centre Southbank,nem_800,VIC1,operating,,solar_utility,0.1365
University Of Melbourne Peter Hall Parkville,nem_801,VIC1,operating,,solar_utility,0.0478
University Of Melbourne Sports Centre Parkville,nem_802,VIC1,operating,,solar_utility,0.1608
University Of Melbourne The Spot Carlton,nem_803,VIC1,operating,,solar_utility,0.0588
Valley Peaking,nem_302,VIC1,operating,VPGS4,gas_ocgt,50.0
Valley Peaking,nem_302,VIC1,operating,VPGS1,gas_ocgt,50.0
Valley Peaking,nem_302,VIC1,operating,VPGS2,gas_ocgt,50.0
Valley Peaking,nem_302,VIC1,operating,VPGS6,gas_ocgt,50.0
Valley Peaking,nem_302,VIC1,operating,VPGS3,gas_ocgt,50.0
Valley Peaking,nem_302,VIC1,operating,VPGS5,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS2,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS3,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS4,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS6,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS1,gas_ocgt,50.0
Valley Peaking Facility,nem_632,VIC1,operating,VPGS5,gas_ocgt,50.0
Vawdrey Manufacturing,nem_805,VIC1,operating,,solar_utility,0.7526
Wantirna,nem_808,VIC1,operating,,hydro,0.132
Waubra,nem_304,VIC1,operating,WAUBRAWF,wind,192.0
Waubra,nem_603,VIC1,operating,WAUBRAWF,wind,192.0
Wemen,nem_306,VIC1,operating,WEMENSF1,solar_utility,97.0
Wemen,nem_656,VIC1,operating,WEMENSF1,solar_utility,97.5
West Kiewa,nem_320,VIC1,operating,WKIEWA2,hydro,31.0
West Kiewa,nem_320,VIC1,operating,WKIEWA1,hydro,31.0
West Kiewa,nem_372,VIC1,operating,WKIEWA2,hydro,31.0
West Kiewa,nem_372,VIC1,operating,WKIEWA1,hydro,31.0
William Hovell,nem_595,VIC1,operating,WILLHOV1,hydro,1.5
Winton,nem_811,VIC1,committed,,solar_utility,85.0
Wollert,nem_321,VIC1,operating,WOLLERT1,bioenergy_biogas,7.0
Wollert,nem_560,VIC1,operating,WOLLERT1,bioenergy_biogas,7.0
Wonthaggi,nem_322,VIC1,operating,WONWP,wind,12.0
Wonthaggi,nem_602,VIC1,operating,WONWP,wind,12.0
Wyndham,nem_332,VIC1,operating,WYNDW,bioenergy_biogas,1.0
Wyndham Waste Disposal Facility,nem_485,VIC1,operating,WYNDW,bioenergy_biogas,1.0
Yallourn 'W',nem_487,VIC1,operating,YWPS2,coal_brown,360.0
Yallourn 'W',nem_487,VIC1,operating,YWPS1,coal_brown,360.0
Yallourn 'W',nem_487,VIC1,operating,YWPS3,coal_brown,380.0
Yallourn 'W',nem_487,VIC1,operating,YWPS4,coal_brown,380.0
Yallourn W,nem_334,VIC1,operating,YWPS1,coal_brown,360.0
Yallourn W,nem_334,VIC1,operating,YWPS4,coal_brown,380.0
Yallourn W,nem_334,VIC1,operating,YWPS3,coal_brown,380.0
Yallourn W,nem_334,VIC1,operating,YWPS2,coal_brown,360.0
Yaloak South,nem_340,VIC1,operating,YSWF1,wind,28.0
Yaloak South,nem_597,VIC1,operating,YSWF1,wind,28.7
Yambuk,nem_335,VIC1,operating,YAMBUKWF,wind,30.0
Yambuk,nem_478,VIC1,operating,YAMBUKWF,wind,30.0
Yarrawonga,nem_341,VIC1,operating,YWNGAHYD,hydro,9.0
Yarrawonga,nem_375,VIC1,operating,YWNGAHYD,hydro,9.0
Yatpool,nem_816,VIC1,committed,,solar_utility,50.0
Yatpool,nem_816,VIC1,committed,,solar_utility,44.0
Yawong,nem_338,VIC1,operating,YAWWF1,wind,7.2
Yawong,nem_395,VIC1,operating,YAWWF1,wind,7.2
Yendon,nem_339,VIC1,commissioning,YENDWF1,wind,144.0
Yendon,nem_551,VIC1,operating,YENDWF1,wind,144.4
Zilzie Winery,nem_818,VIC1,operating,,solar_utility,0.1134
Albany,wem_1,WA1,operating,ALBANY_WF1,wind,21.6
Badgingarra,wem_2,WA1,operating,BADGINGARRA_WF1,wind,130.0
Bluewaters,wem_3,WA1,operating,BW2_BLUEWATERS_G1,coal_black,217.0
Bluewaters,wem_3,WA1,operating,BW1_BLUEWATERS_G2,coal_black,217.0
Bremer Bay,wem_5,WA1,operating,BREMER_BAY_WF1,wind,0.6
Cockburn,wem_6,WA1,operating,COCKBURN_CCG1,gas_ccgt,249.7
Collgar,wem_7,WA1,operating,INVESTEC_COLLGAR_WF1,wind,206.0
Collie,wem_8,WA1,operating,COLLIE_G1,coal_black,318.3
Denmark,wem_9,WA1,operating,DCWL_DENMARK_WF1,wind,1.44
Emu Downs,wem_10,WA1,operating,EDWFMAN_WF1,wind,80.0
Geraldton,wem_11,WA1,operating,TESLA_GERALDTON_G1,distillate,9.9
Gosnells,wem_12,WA1,operating,GOSNELLS,bioenergy_biogas,0.0
